Dataset,DNN,CMR,FR(%)
Caltech256,Caltech256_DenseNet121_6838,240,27.11532179026462
Caltech256,Caltech256_DenseNet121_6838,241,24.63247304802352
Caltech256,Caltech256_DenseNet121_6838,243,22.7703364913427
Caltech256,Caltech256_DenseNet121_6838,245,27.834041163018618
Caltech256,Caltech256_DenseNet121_6838,246,20.908199934661877
Caltech256,Caltech256_DenseNet121_6838,250,22.214962430578243
Caltech256,Caltech256_DenseNet121_6838,251,19.11140150277687
Caltech256,Caltech256_DenseNet121_6838,253,17.314603070891867
Caltech256,Caltech256_DenseNet121_6838,254,27.245998039856257
Caltech256,Caltech256_DenseNet121_6838,256,17.0859196341065
Caltech256,Caltech256_DenseNet121_6838,260,15.354459327017315
Caltech256,Caltech256_DenseNet121_6838,261,12.31623652401176
Caltech256,Caltech256_DenseNet121_6838,263,10.454099967330938
Caltech256,Caltech256_DenseNet121_6838,264,20.908199934661877
Caltech256,Caltech256_DenseNet121_6838,265,16.824567134923228
Caltech256,Caltech256_DenseNet121_6838,301,20.71218556027442
Caltech256,Caltech256_DenseNet121_6838,302,17.869977131656324
Caltech256,Caltech256_DenseNet121_6838,304,27.86671022541653
Caltech256,Caltech256_DenseNet121_6838,305,22.70499836654688
Caltech256,Caltech256_DenseNet121_6838,306,16.595883698137865
Caltech256,Caltech256_DenseNet121_6838,310,20.71218556027442
Caltech256,Caltech256_DenseNet121_6838,312,14.831754328650767
Caltech256,Caltech256_DenseNet121_6838,314,25.710552107154527
Caltech256,Caltech256_DenseNet121_6838,315,20.483502123489057
Caltech256,Caltech256_DenseNet121_6838,316,14.995099640640314
Caltech256,Caltech256_DenseNet121_6838,320,17.96798431885005
Caltech256,Caltech256_DenseNet121_6838,321,14.831754328650767
Caltech256,Caltech256_DenseNet121_6838,324,23.06435805292388
Caltech256,Caltech256_DenseNet121_6838,325,17.641293694870956
Caltech256,Caltech256_DenseNet121_6838,326,10.486769029728848
Caltech256,Caltech256_DenseNet121_6838,340,27.86671022541653
Caltech256,Caltech256_DenseNet121_6838,341,25.57987585756289
Caltech256,Caltech256_DenseNet121_6838,342,22.60699117935315
Caltech256,Caltech256_DenseNet121_6838,345,28.030055537406078
Caltech256,Caltech256_DenseNet121_6838,346,21.430904933028422
Caltech256,Caltech256_DenseNet121_6838,350,22.835674616138515
Caltech256,Caltech256_DenseNet121_6838,351,20.483502123489057
Caltech256,Caltech256_DenseNet121_6838,352,17.445279320483504
Caltech256,Caltech256_DenseNet121_6838,354,26.98464554067298
Caltech256,Caltech256_DenseNet121_6838,356,18.033322443645865
Caltech256,Caltech256_DenseNet121_6838,360,16.987912446912773
Caltech256,Caltech256_DenseNet121_6838,361,14.995099640640314
Caltech256,Caltech256_DenseNet121_6838,362,10.486769029728848
Caltech256,Caltech256_DenseNet121_6838,364,21.430904933028422
Caltech256,Caltech256_DenseNet121_6838,365,17.281934008493955
Caltech256,Caltech256_DenseNet121_6838,401,29.467494282914082
Caltech256,Caltech256_DenseNet121_6838,402,27.082652727866712
Caltech256,Caltech256_DenseNet121_6838,403,27.834041163018618
Caltech256,Caltech256_DenseNet121_6838,405,31.852335837961448
Caltech256,Caltech256_DenseNet121_6838,406,25.710552107154527
Caltech256,Caltech256_DenseNet121_6838,410,29.467494282914082
Caltech256,Caltech256_DenseNet121_6838,412,24.371120548840246
Caltech256,Caltech256_DenseNet121_6838,413,25.677883044756616
Caltech256,Caltech256_DenseNet121_6838,415,29.85952303168899
Caltech256,Caltech256_DenseNet121_6838,416,23.750408363279973
Caltech256,Caltech256_DenseNet121_6838,420,27.540019601437436
Caltech256,Caltech256_DenseNet121_6838,421,24.403789611238157
Caltech256,Caltech256_DenseNet121_6838,423,22.868343678536426
Caltech256,Caltech256_DenseNet121_6838,425,27.834041163018618
Caltech256,Caltech256_DenseNet121_6838,426,20.908199934661877
Caltech256,Caltech256_DenseNet121_6838,430,27.834041163018618
Caltech256,Caltech256_DenseNet121_6838,431,25.808559294348253
Caltech256,Caltech256_DenseNet121_6838,432,22.67232930414897
Caltech256,Caltech256_DenseNet121_6838,435,27.89937928781444
Caltech256,Caltech256_DenseNet121_6838,436,21.757595557007512
Caltech256,Caltech256_DenseNet121_6838,450,31.49297615158445
Caltech256,Caltech256_DenseNet121_6838,451,29.85952303168899
Caltech256,Caltech256_DenseNet121_6838,452,27.768703038222803
Caltech256,Caltech256_DenseNet121_6838,453,27.801372100620714
Caltech256,Caltech256_DenseNet121_6838,456,27.01731460307089
Caltech256,Caltech256_DenseNet121_6838,460,26.102580855929435
Caltech256,Caltech256_DenseNet121_6838,461,23.750408363279973
Caltech256,Caltech256_DenseNet121_6838,462,20.908199934661877
Caltech256,Caltech256_DenseNet121_6838,463,21.46357399542633
Caltech256,Caltech256_DenseNet121_6838,465,26.62528585429598
Caltech256,Caltech256_DenseNet121_6838,501,23.88108461287161
Caltech256,Caltech256_DenseNet121_6838,502,21.757595557007512
Caltech256,Caltech256_DenseNet121_6838,503,22.803005553740608
Caltech256,Caltech256_DenseNet121_6838,504,29.990199281280628
Caltech256,Caltech256_DenseNet121_6838,506,21.267559621038874
Caltech256,Caltech256_DenseNet121_6838,510,23.88108461287161
Caltech256,Caltech256_DenseNet121_6838,512,18.71937275400196
Caltech256,Caltech256_DenseNet121_6838,513,20.516171185886964
Caltech256,Caltech256_DenseNet121_6838,514,29.76151584449526
Caltech256,Caltech256_DenseNet121_6838,516,18.784710878797778
Caltech256,Caltech256_DenseNet121_6838,520,21.88827180659915
Caltech256,Caltech256_DenseNet121_6838,521,19.11140150277687
Caltech256,Caltech256_DenseNet121_6838,523,17.347272133289774
Caltech256,Caltech256_DenseNet121_6838,524,27.082652727866712
Caltech256,Caltech256_DenseNet121_6838,526,16.75922901012741
Caltech256,Caltech256_DenseNet121_6838,530,22.803005553740608
Caltech256,Caltech256_DenseNet121_6838,531,20.385494936295327
Caltech256,Caltech256_DenseNet121_6838,532,17.379941195687685
Caltech256,Caltech256_DenseNet121_6838,534,27.0499836654688
Caltech256,Caltech256_DenseNet121_6838,536,18.000653381247957
Caltech256,Caltech256_DenseNet121_6838,540,30.120875530872265
Caltech256,Caltech256_DenseNet121_6838,541,29.72884678209735
Caltech256,Caltech256_DenseNet121_6838,542,26.98464554067298
Caltech256,Caltech256_DenseNet121_6838,543,26.821300228683437
Caltech256,Caltech256_DenseNet121_6838,546,25.906566481541983
Caltech256,Caltech256_DenseNet121_6838,560,21.49624305782424
Caltech256,Caltech256_DenseNet121_6838,561,18.784710878797778
Caltech256,Caltech256_DenseNet121_6838,562,16.75922901012741
Caltech256,Caltech256_DenseNet121_6838,563,17.96798431885005
Caltech256,Caltech256_DenseNet121_6838,564,25.906566481541983
Caltech256,Caltech256_DenseNet121_6838,601,18.490689317216596
Caltech256,Caltech256_DenseNet121_6838,602,15.191114015027768
Caltech256,Caltech256_DenseNet121_6838,603,16.595883698137865
Caltech256,Caltech256_DenseNet121_6838,604,25.645213982358705
Caltech256,Caltech256_DenseNet121_6838,605,21.95360993139497
Caltech256,Caltech256_DenseNet121_6838,610,18.490689317216596
Caltech256,Caltech256_DenseNet121_6838,612,12.512250898399216
Caltech256,Caltech256_DenseNet121_6838,613,15.125775890231951
Caltech256,Caltech256_DenseNet121_6838,614,23.652401176086247
Caltech256,Caltech256_DenseNet121_6838,615,18.196667755635413
Caltech256,Caltech256_DenseNet121_6838,620,15.354459327017315
Caltech256,Caltech256_DenseNet121_6838,621,12.31623652401176
Caltech256,Caltech256_DenseNet121_6838,623,10.486769029728848
Caltech256,Caltech256_DenseNet121_6838,624,20.908199934661877
Caltech256,Caltech256_DenseNet121_6838,625,16.85723619732114
Caltech256,Caltech256_DenseNet121_6838,630,16.628552760535772
Caltech256,Caltech256_DenseNet121_6838,631,14.995099640640314
Caltech256,Caltech256_DenseNet121_6838,632,10.519438092126757
Caltech256,Caltech256_DenseNet121_6838,634,21.46357399542633
Caltech256,Caltech256_DenseNet121_6838,635,17.47794838288141
Caltech256,Caltech256_DenseNet121_6838,640,26.102580855929435
Caltech256,Caltech256_DenseNet121_6838,641,23.750408363279973
Caltech256,Caltech256_DenseNet121_6838,642,20.908199934661877
Caltech256,Caltech256_DenseNet121_6838,643,21.626919307415875
Caltech256,Caltech256_DenseNet121_6838,645,26.55994772950016
Caltech256,Caltech256_DenseNet121_6838,650,21.52891212022215
Caltech256,Caltech256_DenseNet121_6838,651,18.196667755635413
Caltech256,Caltech256_DenseNet121_6838,652,16.595883698137865
Caltech256,Caltech256_DenseNet121_6838,653,17.18392682130023
Caltech256,Caltech256_DenseNet121_6838,654,25.351192420777522
Caltech256,Caltech256_DenseNet121_6838,0123,22.018948056190787
Caltech256,Caltech256_DenseNet121_6838,0124,30.937602090819993
Caltech256,Caltech256_DenseNet121_6838,0125,23.8484155504737
Caltech256,Caltech256_DenseNet121_6838,0126,19.17673962757269
Caltech256,Caltech256_DenseNet121_6838,0132,22.214962430578243
Caltech256,Caltech256_DenseNet121_6838,0134,31.231623652401176
Caltech256,Caltech256_DenseNet121_6838,0135,25.220516171185885
Caltech256,Caltech256_DenseNet121_6838,0136,21.10421430904933
Caltech256,Caltech256_DenseNet121_6838,0142,30.70891865403463
Caltech256,Caltech256_DenseNet121_6838,0143,31.198954590003268
Caltech256,Caltech256_DenseNet121_6838,0145,34.62920614178373
Caltech256,Caltech256_DenseNet121_6838,0146,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,0152,23.58706305129043
Caltech256,Caltech256_DenseNet121_6838,0153,25.187847108787974
Caltech256,Caltech256_DenseNet121_6838,0154,33.19176739627573
Caltech256,Caltech256_DenseNet121_6838,0156,24.077098987259067
Caltech256,Caltech256_DenseNet121_6838,0162,19.17673962757269
Caltech256,Caltech256_DenseNet121_6838,0163,20.940868997059784
Caltech256,Caltech256_DenseNet121_6838,0164,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,0165,23.717739300882066
Caltech256,Caltech256_DenseNet121_6838,0213,22.084286180986606
Caltech256,Caltech256_DenseNet121_6838,0214,30.904933028422082
Caltech256,Caltech256_DenseNet121_6838,0215,23.979091800065337
Caltech256,Caltech256_DenseNet121_6838,0216,19.07873244037896
Caltech256,Caltech256_DenseNet121_6838,0231,21.88827180659915
Caltech256,Caltech256_DenseNet121_6838,0234,28.520091473374716
Caltech256,Caltech256_DenseNet121_6838,0235,23.391048676902972
Caltech256,Caltech256_DenseNet121_6838,0236,17.54328650767723
Caltech256,Caltech256_DenseNet121_6838,0241,30.872263966024178
Caltech256,Caltech256_DenseNet121_6838,0243,28.683436785364258
Caltech256,Caltech256_DenseNet121_6838,0245,32.34237177393009
Caltech256,Caltech256_DenseNet121_6838,0246,26.919307415877164
Caltech256,Caltech256_DenseNet121_6838,0251,23.979091800065337
Caltech256,Caltech256_DenseNet121_6838,0253,23.19503430251552
Caltech256,Caltech256_DenseNet121_6838,0254,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,0256,22.149624305782424
Caltech256,Caltech256_DenseNet121_6838,0261,19.07873244037896
Caltech256,Caltech256_DenseNet121_6838,0263,17.51061744527932
Caltech256,Caltech256_DenseNet121_6838,0264,26.919307415877164
Caltech256,Caltech256_DenseNet121_6838,0265,22.34563868016988
Caltech256,Caltech256_DenseNet121_6838,0312,22.214962430578243
Caltech256,Caltech256_DenseNet121_6838,0314,31.231623652401176
Caltech256,Caltech256_DenseNet121_6838,0315,24.959163672002614
Caltech256,Caltech256_DenseNet121_6838,0316,21.13688337144724
Caltech256,Caltech256_DenseNet121_6838,0321,22.084286180986606
Caltech256,Caltech256_DenseNet121_6838,0324,28.74877491016008
Caltech256,Caltech256_DenseNet121_6838,0325,23.45638680169879
Caltech256,Caltech256_DenseNet121_6838,0326,17.54328650767723
Caltech256,Caltech256_DenseNet121_6838,0341,31.264292714799087
Caltech256,Caltech256_DenseNet121_6838,0342,28.618098660568442
Caltech256,Caltech256_DenseNet121_6838,0345,32.34237177393009
Caltech256,Caltech256_DenseNet121_6838,0346,27.638026788631166
Caltech256,Caltech256_DenseNet121_6838,0351,24.959163672002614
Caltech256,Caltech256_DenseNet121_6838,0352,23.1296961777197
Caltech256,Caltech256_DenseNet121_6838,0354,30.937602090819993
Caltech256,Caltech256_DenseNet121_6838,0356,22.868343678536426
Caltech256,Caltech256_DenseNet121_6838,0361,21.13688337144724
Caltech256,Caltech256_DenseNet121_6838,0362,17.54328650767723
Caltech256,Caltech256_DenseNet121_6838,0364,27.638026788631166
Caltech256,Caltech256_DenseNet121_6838,0365,22.803005553740608
Caltech256,Caltech256_DenseNet121_6838,0412,31.198954590003268
Caltech256,Caltech256_DenseNet121_6838,0413,31.198954590003268
Caltech256,Caltech256_DenseNet121_6838,0415,34.59653707938582
Caltech256,Caltech256_DenseNet121_6838,0416,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,0421,31.00294021561581
Caltech256,Caltech256_DenseNet121_6838,0423,28.74877491016008
Caltech256,Caltech256_DenseNet121_6838,0425,32.21169552433845
Caltech256,Caltech256_DenseNet121_6838,0426,26.821300228683437
Caltech256,Caltech256_DenseNet121_6838,0431,31.198954590003268
Caltech256,Caltech256_DenseNet121_6838,0432,28.71610584776217
Caltech256,Caltech256_DenseNet121_6838,0435,32.30970271153218
Caltech256,Caltech256_DenseNet121_6838,0436,27.703364913426988
Caltech256,Caltech256_DenseNet121_6838,0451,34.59653707938582
Caltech256,Caltech256_DenseNet121_6838,0452,31.786997713165633
Caltech256,Caltech256_DenseNet121_6838,0453,32.407709898725905
Caltech256,Caltech256_DenseNet121_6838,0456,30.6109114668409
Caltech256,Caltech256_DenseNet121_6838,0461,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,0462,26.821300228683437
Caltech256,Caltech256_DenseNet121_6838,0463,27.44201241424371
Caltech256,Caltech256_DenseNet121_6838,0465,31.00294021561581
Caltech256,Caltech256_DenseNet121_6838,0512,23.58706305129043
Caltech256,Caltech256_DenseNet121_6838,0513,25.187847108787974
Caltech256,Caltech256_DenseNet121_6838,0514,33.19176739627573
Caltech256,Caltech256_DenseNet121_6838,0516,24.077098987259067
Caltech256,Caltech256_DenseNet121_6838,0521,23.815746488075792
Caltech256,Caltech256_DenseNet121_6838,0523,22.933681803332245
Caltech256,Caltech256_DenseNet121_6838,0524,31.133616465207446
Caltech256,Caltech256_DenseNet121_6838,0526,21.98627899379288
Caltech256,Caltech256_DenseNet121_6838,0531,25.089839921594248
Caltech256,Caltech256_DenseNet121_6838,0532,22.966350865730153
Caltech256,Caltech256_DenseNet121_6838,0534,31.03560927801372
Caltech256,Caltech256_DenseNet121_6838,0536,22.803005553740608
Caltech256,Caltech256_DenseNet121_6838,0541,33.28977458346946
Caltech256,Caltech256_DenseNet121_6838,0542,31.03560927801372
Caltech256,Caltech256_DenseNet121_6838,0543,31.231623652401176
Caltech256,Caltech256_DenseNet121_6838,0546,29.1734727213329
Caltech256,Caltech256_DenseNet121_6838,0561,24.077098987259067
Caltech256,Caltech256_DenseNet121_6838,0562,21.98627899379288
Caltech256,Caltech256_DenseNet121_6838,0563,22.73766742894479
Caltech256,Caltech256_DenseNet121_6838,0564,29.1734727213329
Caltech256,Caltech256_DenseNet121_6838,0612,19.17673962757269
Caltech256,Caltech256_DenseNet121_6838,0613,20.940868997059784
Caltech256,Caltech256_DenseNet121_6838,0614,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,0615,23.717739300882066
Caltech256,Caltech256_DenseNet121_6838,0621,19.07873244037896
Caltech256,Caltech256_DenseNet121_6838,0623,17.51061744527932
Caltech256,Caltech256_DenseNet121_6838,0624,26.919307415877164
Caltech256,Caltech256_DenseNet121_6838,0625,22.34563868016988
Caltech256,Caltech256_DenseNet121_6838,0631,21.13688337144724
Caltech256,Caltech256_DenseNet121_6838,0632,17.608624632473045
Caltech256,Caltech256_DenseNet121_6838,0634,27.47468147664162
Caltech256,Caltech256_DenseNet121_6838,0635,22.868343678536426
Caltech256,Caltech256_DenseNet121_6838,0641,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,0642,26.821300228683437
Caltech256,Caltech256_DenseNet121_6838,0643,27.44201241424371
Caltech256,Caltech256_DenseNet121_6838,0645,31.133616465207446
Caltech256,Caltech256_DenseNet121_6838,0651,23.717739300882066
Caltech256,Caltech256_DenseNet121_6838,0652,22.084286180986606
Caltech256,Caltech256_DenseNet121_6838,0653,22.508983992159425
Caltech256,Caltech256_DenseNet121_6838,0654,29.630839594903623
Caltech256,Caltech256_DenseNet121_6838,1023,22.018948056190787
Caltech256,Caltech256_DenseNet121_6838,1024,30.937602090819993
Caltech256,Caltech256_DenseNet121_6838,1025,23.8484155504737
Caltech256,Caltech256_DenseNet121_6838,1026,19.17673962757269
Caltech256,Caltech256_DenseNet121_6838,1032,22.214962430578243
Caltech256,Caltech256_DenseNet121_6838,1034,31.231623652401176
Caltech256,Caltech256_DenseNet121_6838,1035,25.220516171185885
Caltech256,Caltech256_DenseNet121_6838,1036,21.10421430904933
Caltech256,Caltech256_DenseNet121_6838,1042,30.70891865403463
Caltech256,Caltech256_DenseNet121_6838,1043,31.198954590003268
Caltech256,Caltech256_DenseNet121_6838,1045,34.62920614178373
Caltech256,Caltech256_DenseNet121_6838,1046,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,1052,23.58706305129043
Caltech256,Caltech256_DenseNet121_6838,1053,25.187847108787974
Caltech256,Caltech256_DenseNet121_6838,1054,33.19176739627573
Caltech256,Caltech256_DenseNet121_6838,1056,24.077098987259067
Caltech256,Caltech256_DenseNet121_6838,1062,19.17673962757269
Caltech256,Caltech256_DenseNet121_6838,1063,20.940868997059784
Caltech256,Caltech256_DenseNet121_6838,1064,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,1065,23.717739300882066
Caltech256,Caltech256_DenseNet121_6838,1203,22.443645867363607
Caltech256,Caltech256_DenseNet121_6838,1204,30.970271153217904
Caltech256,Caltech256_DenseNet121_6838,1205,24.011760862463248
Caltech256,Caltech256_DenseNet121_6838,1206,19.40542306435805
Caltech256,Caltech256_DenseNet121_6838,1230,22.541653054557333
Caltech256,Caltech256_DenseNet121_6838,1234,27.245998039856257
Caltech256,Caltech256_DenseNet121_6838,1235,21.300228683436785
Caltech256,Caltech256_DenseNet121_6838,1236,15.746488075792225
Caltech256,Caltech256_DenseNet121_6838,1240,31.133616465207446
Caltech256,Caltech256_DenseNet121_6838,1243,27.27866710225417
Caltech256,Caltech256_DenseNet121_6838,1245,31.427638026788628
Caltech256,Caltech256_DenseNet121_6838,1246,25.285854295981707
Caltech256,Caltech256_DenseNet121_6838,1250,24.63247304802352
Caltech256,Caltech256_DenseNet121_6838,1253,21.267559621038874
Caltech256,Caltech256_DenseNet121_6838,1254,31.133616465207446
Caltech256,Caltech256_DenseNet121_6838,1256,19.797451813132962
Caltech256,Caltech256_DenseNet121_6838,1260,19.17673962757269
Caltech256,Caltech256_DenseNet121_6838,1263,15.844495262985953
Caltech256,Caltech256_DenseNet121_6838,1264,25.285854295981707
Caltech256,Caltech256_DenseNet121_6838,1265,18.915387128389415
Caltech256,Caltech256_DenseNet121_6838,1302,22.247631492976154
Caltech256,Caltech256_DenseNet121_6838,1304,30.937602090819993
Caltech256,Caltech256_DenseNet121_6838,1305,25.089839921594248
Caltech256,Caltech256_DenseNet121_6838,1306,21.07154524665142
Caltech256,Caltech256_DenseNet121_6838,1320,22.31296961777197
Caltech256,Caltech256_DenseNet121_6838,1324,27.344005227049983
Caltech256,Caltech256_DenseNet121_6838,1325,21.006207121855603
Caltech256,Caltech256_DenseNet121_6838,1326,15.746488075792225
Caltech256,Caltech256_DenseNet121_6838,1340,31.296961777196998
Caltech256,Caltech256_DenseNet121_6838,1342,27.540019601437436
Caltech256,Caltech256_DenseNet121_6838,1345,31.91767396275727
Caltech256,Caltech256_DenseNet121_6838,1346,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,1350,25.84122835674616
Caltech256,Caltech256_DenseNet121_6838,1352,21.202221496243055
Caltech256,Caltech256_DenseNet121_6838,1354,31.296961777196998
Caltech256,Caltech256_DenseNet121_6838,1356,21.46357399542633
Caltech256,Caltech256_DenseNet121_6838,1360,20.71218556027442
Caltech256,Caltech256_DenseNet121_6838,1362,15.746488075792225
Caltech256,Caltech256_DenseNet121_6838,1364,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,1365,20.744854622672328
Caltech256,Caltech256_DenseNet121_6838,1402,31.03560927801372
Caltech256,Caltech256_DenseNet121_6838,1403,31.688990525971906
Caltech256,Caltech256_DenseNet121_6838,1405,35.31525645213983
Caltech256,Caltech256_DenseNet121_6838,1406,29.59817053250572
Caltech256,Caltech256_DenseNet121_6838,1420,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,1423,27.4093433518458
Caltech256,Caltech256_DenseNet121_6838,1425,31.91767396275727
Caltech256,Caltech256_DenseNet121_6838,1426,25.15517804639007
Caltech256,Caltech256_DenseNet121_6838,1430,31.49297615158445
Caltech256,Caltech256_DenseNet121_6838,1432,27.311336164652072
Caltech256,Caltech256_DenseNet121_6838,1435,31.786997713165633
Caltech256,Caltech256_DenseNet121_6838,1436,25.971904606337798
Caltech256,Caltech256_DenseNet121_6838,1450,34.59653707938582
Caltech256,Caltech256_DenseNet121_6838,1452,31.427638026788628
Caltech256,Caltech256_DenseNet121_6838,1453,31.88500490035936
Caltech256,Caltech256_DenseNet121_6838,1456,30.34955896765763
Caltech256,Caltech256_DenseNet121_6838,1460,29.43482522051617
Caltech256,Caltech256_DenseNet121_6838,1462,25.15517804639007
Caltech256,Caltech256_DenseNet121_6838,1463,25.808559294348253
Caltech256,Caltech256_DenseNet121_6838,1465,29.826853969291083
Caltech256,Caltech256_DenseNet121_6838,1502,24.567134923227705
Caltech256,Caltech256_DenseNet121_6838,1503,26.037242731133613
Caltech256,Caltech256_DenseNet121_6838,1504,33.22443645867364
Caltech256,Caltech256_DenseNet121_6838,1506,23.946422737667426
Caltech256,Caltech256_DenseNet121_6838,1520,24.436458673636068
Caltech256,Caltech256_DenseNet121_6838,1523,21.13688337144724
Caltech256,Caltech256_DenseNet121_6838,1524,31.06827834041163
Caltech256,Caltech256_DenseNet121_6838,1526,19.5687683763476
Caltech256,Caltech256_DenseNet121_6838,1530,25.906566481541983
Caltech256,Caltech256_DenseNet121_6838,1532,21.038876184253514
Caltech256,Caltech256_DenseNet121_6838,1534,31.329630839594902
Caltech256,Caltech256_DenseNet121_6838,1536,21.365566808232604
Caltech256,Caltech256_DenseNet121_6838,1540,33.91048676902973
Caltech256,Caltech256_DenseNet121_6838,1542,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,1543,31.264292714799087
Caltech256,Caltech256_DenseNet121_6838,1546,29.85952303168899
Caltech256,Caltech256_DenseNet121_6838,1560,23.979091800065337
Caltech256,Caltech256_DenseNet121_6838,1562,19.5687683763476
Caltech256,Caltech256_DenseNet121_6838,1563,21.52891212022215
Caltech256,Caltech256_DenseNet121_6838,1564,29.85952303168899
Caltech256,Caltech256_DenseNet121_6838,1602,18.915387128389415
Caltech256,Caltech256_DenseNet121_6838,1603,20.744854622672328
Caltech256,Caltech256_DenseNet121_6838,1604,29.075465534139173
Caltech256,Caltech256_DenseNet121_6838,1605,23.717739300882066
Caltech256,Caltech256_DenseNet121_6838,1620,19.17673962757269
Caltech256,Caltech256_DenseNet121_6838,1623,15.844495262985953
Caltech256,Caltech256_DenseNet121_6838,1624,25.285854295981707
Caltech256,Caltech256_DenseNet121_6838,1625,18.948056190787323
Caltech256,Caltech256_DenseNet121_6838,1630,20.744854622672328
Caltech256,Caltech256_DenseNet121_6838,1632,15.681149950996407
Caltech256,Caltech256_DenseNet121_6838,1634,26.037242731133613
Caltech256,Caltech256_DenseNet121_6838,1635,20.548840248284876
